16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.177005,0.031322,536,error_length_multipler,3,0,42,0,0,738746,138,8,355,738287
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.177005,0.031322,536,error_length_multipler,4,0,42,0,0,738746,307,18,1126,737337
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.177005,0.031322,536,error_length_multipler,8,0,42,0,0,738746,286,90,2198,736214
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.177005,0.031322,536,error_length_multipler,16,0,42,0,0,738746,73,15,161,738539
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.177005,0.031322,536,error_length_multipler,32,0,42,0,0,738746,322,248,8904,729314
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.177005,0.031322,536,error_length_multipler,64,0,42,0,0,738746,218,1193,12183,725194
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.117863,0.021293,739,error_length_multipler,2,0,263,0,0,1059842,478,59,733,1058835
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.117863,0.021293,739,error_length_multipler,3,0,263,0,0,1059842,517,61,1028,1058499
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.117863,0.021293,739,error_length_multipler,4,0,263,0,0,1059842,359,10,78,1059658
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.117863,0.021293,739,error_length_multipler,8,0,263,0,0,1059842,392,12,516,1059185
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.117863,0.021293,739,error_length_multipler,16,0,263,0,0,1059842,602,460,5876,1053167
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.117863,0.021293,739,error_length_multipler,32,0,263,0,0,1059842,450,83,6957,1052615
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.117863,0.021293,739,error_length_multipler,64,0,263,0,0,1059842,466,790,13290,1045559
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.136393,0.038516,449,error_length_multipler,2,0,0,0,0,607467,219,29,455,606764
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.136393,0.038516,449,error_length_multipler,3,0,0,0,0,607467,209,71,655,606532
