16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.095544	0.017493	622	error_length_multipler	3	repitition	0	136	205	818	891428
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.095544	0.017493	622	error_length_multipler	3	repitition	1	156	51	972	891408
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.095544	0.017493	622	error_length_multipler	4	repitition	0	155	72	1292	891068
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.095544	0.017493	622	error_length_multipler	4	repitition	1	131	139	1225	891092
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.095544	0.017493	622	error_length_multipler	8	repitition	0	140	147	2581	889719
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.095544	0.017493	622	error_length_multipler	8	repitition	1	141	120	2608	889718
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.095544	0.017493	622	error_length_multipler	16	repitition	0	156	255	5201	886975
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.095544	0.017493	622	error_length_multipler	16	repitition	1	142	194	5262	886989
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.095544	0.017493	622	error_length_multipler	32	repitition	0	154	382	10530	881521
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.095544	0.017493	622	error_length_multipler	32	repitition	1	151	386	10526	881524
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.095544	0.017493	622	error_length_multipler	64	repitition	0	135	1567	20257	870628
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.095544	0.017493	622	error_length_multipler	64	repitition	1	154	2355	19469	870609
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.043241	0.009967	359	error_length_multipler	2	repitition	0	33	264	110	528449
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.043241	0.009967	359	error_length_multipler	2	repitition	1	71	198	176	528411
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.043241	0.009967	359	error_length_multipler	3	repitition	0	84	16	545	528211
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.043241	0.009967	359	error_length_multipler	3	repitition	1	102	35	526	528193
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.043241	0.009967	359	error_length_multipler	4	repitition	0	97	79	669	528011
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.043241	0.009967	359	error_length_multipler	4	repitition	1	86	44	704	528022
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.043241	0.009967	359	error_length_multipler	8	repitition	0	87	22	1474	527273
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.043241	0.009967	359	error_length_multipler	8	repitition	1	96	18	1478	527264
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.043241	0.009967	359	error_length_multipler	16	repitition	0	99	47	2945	525765
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.043241	0.009967	359	error_length_multipler	16	repitition	1	71	112	2880	525793
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.043241	0.009967	359	error_length_multipler	32	repitition	0	82	424	5560	522790
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.043241	0.009967	359	error_length_multipler	32	repitition	1	79	662	5322	522793
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.043241	0.009967	359	error_length_multipler	64	repitition	0	85	3495	8473	516803
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.043241	0.009967	359	error_length_multipler	64	repitition	1	79	1720	10248	516809
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.067151	0.011957	373	error_length_multipler	2	repitition	0	29	308	88	543708
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.067151	0.011957	373	error_length_multipler	2	repitition	1	17	352	44	543720
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.067151	0.011957	373	error_length_multipler	3	repitition	0	80	62	532	543459
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.067151	0.011957	373	error_length_multipler	3	repitition	1	123	12	582	543416
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.067151	0.011957	373	error_length_multipler	4	repitition	0	107	12	780	543234
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.067151	0.011957	373	error_length_multipler	4	repitition	1	103	25	767	543238
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.067151	0.011957	373	error_length_multipler	8	repitition	0	97	36	1548	542452
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.067151	0.011957	373	error_length_multipler	8	repitition	1	116	100	1484	542433
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.067151	0.011957	373	error_length_multipler	16	repitition	0	85	190	2978	540880
